,0,1,2,3
0,51.0,36,19.078043771954253,15904.24
0,51.0,38,18.63305787006393,20592.859999999993
0,51.0,35,16.395066736196167,14656.619999999999
0,51.0,37,14.813010192010552,21611.77999999999
0,51.0,42,6.9937864137456405,19205.140000000007
0,51.0,43,13.047584116132928,15351.460000000003
0,51.0,41,11.227318467901485,15667.66
0,51.0,39,9.261492877034472,19511.22
0,51.0,44,9.427734510134904,20249.359999999993
0,51.0,45,6.769465001967975,22058.999999999993
0,51.0,40,4.349799523153342,20167.019999999997
0,51.0,46,3.2033356594724527,16336.100000000002
0,51.0,47,4.610462364996784,17259.059999999998
0,52.0,0,25.098368308108814,9591.600000000006
0,52.0,1,2.0303461044642894,15939.319999999998
0,52.0,3,18.444819162394914,12795.200000000017
0,52.0,2,23.0508127844322,7864.659999999999
0,52.0,5,5.795118407372113,12573.859999999997
0,52.0,4,20.416937014677263,10414.200000000006
0,52.0,6,18.282271077168456,10038.039999999997
0,52.0,8,11.032457251282956,12000.78000000001
0,52.0,7,21.992463670438127,16513.360000000008
0,52.0,9,20.357736039662335,14955.700000000004
0,52.0,11,19.783919568001348,11731.840000000011
0,52.0,10,15.759312262782593,14599.98
0,52.0,12,19.59915063622994,15423.379999999997
0,52.0,15,24.22539442452899,10967.420000000006
0,52.0,16,8.011229384389285,15166.419999999995
0,52.0,13,20.74899010528316,9146.499999999996
0,52.0,18,20.582196279874488,12833.600000000024
0,52.0,14,19.97267954198727,15677.060000000005
0,52.0,17,30.93623339890898,10057.499999999989
0,52.0,19,26.48133594291451,12661.079999999998
0,52.0,21,20.994957369036623,11927.640000000003
0,52.0,20,34.143408932721776,13314.100000000006
0,52.0,22,22.80899994008926,14826.080000000016
0,52.0,23,0.00010512584436419416,19794.180000000022
0,52.0,24,8.763819138586108,14659.239999999998
0,52.0,25,19.894400338166072,13356.34
0,52.0,26,22.6435905372679,14578.720000000003
0,52.0,27,23.393254078198794,12605.979999999996
0,52.0,28,0.00031447571142654245,22693.560000000012
0,52.0,30,6.070524595791238,19873.14
0,52.0,31,26.91385365793331,18044.16000000001
0,52.0,29,0.02329951252209563,21815.68
0,52.0,33,17.771767122223437,16944.839999999997
0,52.0,32,27.60848298710772,18067.520000000004
0,52.0,34,3.7400148057921685,15165.260000000002
0,52.0,36,20.85151160978712,15665.839999999998
0,52.0,38,20.4605894299224,20355.87999999999
0,52.0,35,14.541586965269465,14583.52
0,52.0,37,17.256466209911743,21398.79999999999
0,52.0,42,6.951337461417227,19147.80000000001
0,52.0,43,15.389322614436967,15164.880000000001
0,52.0,41,13.57695757886714,15503.84
0,52.0,39,10.69363038702868,19397.42
0,52.0,44,11.730174872395581,20109.519999999997
0,52.0,45,6.566762594475651,22006.69999999999
0,52.0,40,5.711483804532326,20107.839999999997
0,52.0,46,4.829879634767951,16284.800000000003
0,52.0,47,6.316085750539788,17190.6
0,52.0,48,0.0,19116.0
0,52.0,49,0.0,17283.0
0,53.0,0,25.89675911119911,9332.760000000006
0,53.0,1,4.224458185521681,15892.479999999998
0,53.0,3,19.27321734424221,12604.780000000019
0,53.0,2,21.827043592407133,7724.719999999998
0,53.0,5,3.2545309775869407,12566.539999999997
0,53.0,4,20.501015072253235,10236.420000000007
0,53.0,6,19.346755877729787,9839.419999999998
0,53.0,8,7.184500039788112,12000.78000000001
0,53.0,7,21.94265362287403,16327.600000000008
0,53.0,9,19.173918747913625,14832.980000000003
0,53.0,11,15.283919568001348,11731.840000000011
0,53.0,10,12.055914810393698,14587.259999999998
0,53.0,12,20.71556575387674,15208.359999999997
0,53.0,15,25.412565660770586,10697.520000000004
0,53.0,16,8.431167863892902,15090.279999999995
0,53.0,13,20.981425889702226,8959.239999999998
0,53.0,18,20.397570879294953,12666.360000000022
0,53.0,14,20.353274429656786,15490.600000000006
0,53.0,17,29.525567792307985,9871.67999999999
0,53.0,19,26.06634250583759,12453.379999999997
0,53.0,21,21.397694121796288,11729.540000000005
0,53.0,20,34.30688584551548,12998.320000000007
0,53.0,22,22.35025075197903,14652.480000000018
0,53.0,23,0.0,19794.160000000025
0,53.0,24,9.59292212435655,14566.199999999997
0,53.0,25,20.13034211519515,13176.939999999999
0,53.0,26,22.91392072611039,14368.640000000001
0,53.0,27,23.360792104290436,12406.699999999997
0,53.0,28,0.0,22693.540000000015
0,53.0,30,5.191142876350085,19838.5
0,53.0,31,23.633382809104756,17983.000000000007
0,53.0,29,0.010157539919607475,21815.58
0,53.0,33,17.219818147173548,16815.839999999997
0,53.0,32,29.58223945668434,17711.800000000003
0,53.0,34,0.5443261628595002,15165.260000000002
0,53.0,36,23.108537613297813,15382.72
0,53.0,38,22.9632924470352,20065.899999999987
0,53.0,35,11.628697816547309,14551.34
0,53.0,37,18.80898112242576,21191.37999999999
0,53.0,42,7.212057393520756,19084.640000000007
0,53.0,43,17.154329279880038,14970.620000000003
0,53.0,41,15.620995099147247,15321.16
0,53.0,39,12.548155128443614,19255.439999999995
0,53.0,44,13.6107429073425,19954.5
0,53.0,45,6.1386455532324105,21960.319999999992
0,53.0,40,7.074103272170759,20034.079999999994
0,53.0,46,6.148376359032648,16221.300000000003
0,53.0,47,8.320317738945596,17096.199999999997
0,53.0,48,1.4748320727841928,19101.9
0,53.0,49,2.4768994139274585,17257.199999999997
0,54.0,0,24.9971857394069,9156.380000000005
0,54.0,1,6.0084260810248376,15826.919999999996
0,54.0,3,19.651466447073098,12425.14000000002
0,54.0,2,23.013657799608772,7481.859999999998
0,54.0,5,3.8898913019261103,12530.359999999997
0,54.0,4,20.77829368960362,10049.320000000009
0,54.0,6,18.72862327493383,9700.739999999998
0,54.0,8,3.6646705317130275,12000.78000000001
0,54.0,7,22.007328473660134,16136.940000000008
0,54.0,9,20.189296580769653,14626.980000000003
0,54.0,11,11.474122314696869,11723.16000000001
0,54.0,10,7.836473422049376,14587.259999999998
0,54.0,12,18.97199498748421,15106.599999999999
0,54.0,15,23.451374917427366,10573.220000000005
0,54.0,16,8.687162900484678,15014.139999999996
0,54.0,13,20.622611230523038,8796.359999999997
0,54.0,18,20.845427519645025,12472.820000000022
0,54.0,14,20.715556513183095,15301.300000000007
0,54.0,17,29.634097774711716,9601.959999999988
0,54.0,19,27.03402050775642,12173.619999999999
0,54.0,21,21.6658965979066,11531.400000000005
0,54.0,20,33.637114231356954,12737.880000000008
0,54.0,22,21.862489992391627,14484.120000000017
0,54.0,23,0.0,19794.14000000003
0,54.0,24,9.30697885991219,14493.219999999998
0,54.0,25,19.554006540788016,13030.359999999997
0,54.0,26,23.147643086891783,14157.62
0,54.0,27,22.98568631067929,12224.439999999999
0,54.0,28,0.0,22693.52000000002
0,54.0,30,6.281414062456923,19775.58
0,54.0,31,23.65931702439057,17777.960000000006
0,54.0,29,0.0,21815.560000000005
0,54.0,33,17.747910010390378,16649.859999999993
0,54.0,32,25.08223945668434,17706.020000000004
0,54.0,34,0.22964344835915057,15163.560000000001
0,54.0,36,24.42033429535345,15118.979999999998
0,54.0,38,25.17572676287964,19754.87999999999
0,54.0,35,7.128697816547309,14551.34
0,54.0,37,21.16667074551806,20930.139999999992
0,54.0,42,7.260356954891852,19023.640000000007
0,54.0,43,18.569226519686655,14768.480000000003
0,54.0,41,15.991292651910252,15176.34
0,54.0,39,14.903406485961751,19074.719999999994
0,54.0,44,15.44359260732308,19778.86
0,54.0,45,5.639392226997071,21918.499999999993
0,54.0,40,9.180679437308571,19928.219999999994
0,54.0,46,7.574662040487112,16141.500000000004
0,54.0,47,10.897193156811408,16962.759999999995
0,54.0,48,2.9023576791631056,19072.46
0,54.0,49,3.8224764531012627,17218.219999999994
0,54.0,50,0.0,23244.0
0,55.0,0,24.967476298401646,8942.240000000005
0,55.0,1,8.54229928202348,15724.139999999998
0,55.0,3,15.151466447073098,12425.14000000002
0,55.0,2,22.464000981127608,7310.579999999997
0,55.0,5,5.68608982232838,12468.359999999997
0,55.0,4,20.995090514300557,9859.100000000008
0,55.0,6,19.005671550809687,9530.499999999996
0,55.0,8,4.489041476846914,11957.76000000001
0,55.0,7,21.116465022601158,15989.740000000007
0,55.0,9,19.374932168924783,14489.980000000003
0,55.0,11,7.088473337603938,11723.16000000001
0,55.0,10,4.860873677976996,14579.239999999998
0,55.0,12,20.5843103120305,14876.619999999999
0,55.0,15,24.468010744539257,10320.340000000004
0,55.0,16,8.140371808993208,14954.219999999998
0,55.0,13,20.716229966859174,8616.559999999998
0,55.0,18,20.571358088267452,12306.76000000002
0,55.0,14,19.483427256331556,15178.220000000005
0,55.0,17,27.610731592395847,9460.959999999988
0,55.0,19,26.599772650098227,11962.86
0,55.0,21,21.225557819457375,11365.280000000006
0,55.0,20,30.381939519300765,12649.26000000001
0,55.0,22,22.50868132297167,14266.880000000016
0,55.0,23,0.0,19794.12000000003
0,55.0,24,8.502426395818178,14434.659999999996
0,55.0,25,19.849666967884318,12851.639999999996
0,55.0,26,22.89852314947189,13971.06
0,55.0,27,23.073514155247818,12023.039999999997
0,55.0,28,0.0,22693.500000000022
0,55.0,30,6.132194579785454,19726.200000000004
0,55.0,31,23.50264531715157,17582.40000000001
0,55.0,29,0.0,21815.540000000008
0,55.0,33,16.760341751686692,16537.579999999994
0,55.0,32,20.787808558336806,17697.440000000002
0,55.0,34,0.1649078810853055,15162.2
0,55.0,36,25.161449369469256,14870.299999999997
0,55.0,38,26.632006804831327,19459.27999999999
0,55.0,35,2.6286978165473087,14551.34
0,55.0,37,22.55092877016869,20685.23999999999
0,55.0,42,6.903757193253061,18970.540000000008
0,55.0,43,17.946867765409426,14634.540000000005
0,55.0,41,11.655983983101237,15176.34
0,55.0,39,17.3591671617236,18860.139999999992
0,55.0,44,17.049959285464137,19590.0
0,55.0,45,6.6896383756932405,21851.759999999995
0,55.0,40,10.85551493691746,19808.77999999999
0,55.0,46,9.914388490013026,16023.760000000002
0,55.0,47,12.855956618278286,16815.179999999993
0,55.0,48,4.597573292301968,19023.4
0,55.0,49,5.539532586676069,17158.139999999992
0,55.0,50,2.481829444947653,23218.14
0,56.0,0,25.207489363497636,8714.400000000005
0,56.0,1,10.457784812533093,15605.659999999998
0,56.0,3,10.651466447073098,12425.14000000002
0,56.0,2,22.328220285255227,7124.719999999997
0,56.0,5,8.029633100009255,12373.979999999996
0,56.0,4,20.609423215834127,9697.220000000007
0,56.0,6,18.96968784433445,9370.699999999997
0,56.0,8,5.496184184272155,11903.48000000001
0,56.0,7,21.895063729793737,15773.860000000006
0,56.0,9,19.547337420156758,14318.200000000004
0,56.0,11,9.37197355145516,11612.80000000001
0,56.0,10,4.17932897237403,14549.82
0,56.0,12,19.421728742550897,14751.52
0,56.0,15,23.04075671320562,10180.440000000002
0,56.0,16,8.654981725687671,14874.699999999997
0,56.0,13,16.686875185424164,8604.719999999998
0,56.0,18,20.29439792188671,12143.660000000022
0,56.0,14,19.845919248890432,14997.300000000007
0,56.0,17,26.69642745662065,9266.259999999987
0,56.0,19,27.194220409474134,11699.16
0,56.0,21,20.54745618045016,11212.900000000005
0,56.0,20,30.627535044643935,12367.16000000001
0,56.0,22,22.910573539661552,14054.900000000016
0,56.0,23,0.0,19794.100000000035
0,56.0,24,9.009851101200613,14351.939999999995
0,56.0,25,19.872147482436763,12681.859999999997
0,56.0,26,23.327810022859065,13750.9
0,56.0,27,22.74502344161329,11840.979999999996
0,56.0,28,0.0,22693.480000000025
0,56.0,30,5.853368220289002,19680.420000000006
0,56.0,31,22.47037794304861,17430.680000000008
0,56.0,29,0.0,21815.52000000001
0,56.0,33,17.263673641806864,16376.999999999993
0,56.0,32,20.70017857860436,17524.120000000003
0,56.0,34,0.027476604155101298,15161.98
0,56.0,36,23.949198524544546,14715.279999999997
0,56.0,38,28.283233600435782,19134.939999999995
0,56.0,35,0.1018657120882832,14551.34
0,56.0,37,21.90803264656936,20522.459999999992
0,56.0,42,7.3528205533387725,18903.880000000005
0,56.0,43,17.735635712991954,14490.920000000006
0,56.0,41,7.155983983101237,15176.34
0,56.0,39,19.20522724357434,18639.27999999999
0,56.0,44,18.80768448014278,19375.04
0,56.0,45,5.911825410828234,21811.019999999997
0,56.0,40,12.654439274081959,19666.579999999994
0,56.0,46,11.966696228935563,15885.160000000003
0,56.0,47,15.021361954300662,16637.119999999995
0,56.0,48,7.04323186809197,18940.440000000002
0,56.0,49,7.950881211925298,17063.999999999993
0,56.0,50,4.332287810184062,23171.379999999997
0,56.0,51,0.0,21766.0
0,56.0,52,0.0,22779.0
0,57.0,0,24.900460298985756,8512.880000000005
0,57.0,1,12.773829291070609,15452.56
0,57.0,3,6.802235993357977,12425.14000000002
0,57.0,2,20.63745045809531,7010.7599999999975
0,57.0,5,9.52235001584488,12272.079999999994
0,57.0,4,21.065462809505576,9496.800000000008
0,57.0,6,18.302170643779732,9236.999999999996
0,57.0,8,7.715233105756656,11814.12000000001
0,57.0,7,21.73792205535571,15591.360000000006
0,57.0,9,19.262562498671535,14164.140000000003
0,57.0,11,6.829288645929183,11591.26000000001
0,57.0,10,5.8480194492561886,14486.900000000001
0,57.0,12,19.84477343710174,14568.54
0,57.0,15,23.734184295948285,9948.760000000002
0,57.0,16,8.301460162900899,14810.699999999997
0,57.0,13,13.282776461318456,8580.659999999996
0,57.0,18,18.88796979123617,12030.58000000002
0,57.0,14,19.199872177574573,14855.880000000008
0,57.0,17,25.090220653507583,9120.519999999986
0,57.0,19,26.785580601428435,11485.579999999998
0,57.0,21,21.69196709115675,10986.140000000007
0,57.0,20,29.162502883566564,12186.98000000001
0,57.0,22,22.142164628172605,13895.180000000015
0,57.0,23,0.0,19794.080000000038
0,57.0,24,9.64920823585387,14261.239999999994
0,57.0,25,20.139858063253254,12501.279999999995
0,57.0,26,22.86787815808335,13573.019999999999
0,57.0,27,22.818476380869384,11642.499999999996
0,57.0,28,0.0,22693.46000000003
0,57.0,30,5.705351877256061,19634.480000000003
0,57.0,31,23.316686445114563,17197.34000000001
0,57.0,29,0.00014708329072820746,21815.500000000015
0,57.0,33,17.600940527039974,16218.039999999994
0,57.0,32,20.656339947172786,17349.04
0,57.0,34,0.011462092467688517,15161.880000000001
0,57.0,36,24.665361340327717,14472.959999999997
0,57.0,38,27.861120564807226,18912.559999999998
0,57.0,35,0.054800475285319034,14550.880000000001
0,57.0,37,18.41463263219123,20486.899999999994
0,57.0,42,7.354277435840724,18842.660000000003
0,57.0,43,18.237337618314214,14321.040000000005
0,57.0,41,7.471593607834507,15110.2
0,57.0,39,21.723054580087776,18365.399999999994
0,57.0,44,20.348010840662756,19148.480000000003
0,57.0,45,5.999318986378849,21760.259999999995
0,57.0,40,14.398032356565816,19505.199999999997
0,57.0,46,13.489112565560445,15738.840000000004
0,57.0,47,17.086228537070564,16436.039999999994
0,57.0,48,9.589311317866667,18824.200000000004
0,57.0,49,9.271880206745116,16964.439999999995
0,57.0,50,6.119797370629386,23104.519999999997
0,57.0,51,2.520137093006633,21739.660000000003
0,57.0,52,1.5391379568492993,22764.199999999997
0,57.0,53,0.0,17497.0
0,58.0,0,24.975095495081405,8294.200000000004
0,58.0,1,14.583070632707125,15287.6
0,58.0,3,2.302235993357977,12425.14000000002
0,58.0,2,16.4565238235203,7004.659999999997
0,58.0,5,10.925445359484023,12156.219999999994
0,58.0,4,20.54895556877151,9339.780000000008
0,58.0,6,18.32472759558475,9081.079999999998
0,58.0,8,8.809720588929984,11725.220000000008
0,58.0,7,22.266263647901333,15379.900000000007
0,58.0,9,19.117965797626017,14006.600000000002
0,58.0,11,8.148308380369555,11504.30000000001
0,58.0,10,8.178706309172398,14390.800000000003
0,58.0,12,19.674312814347275,14407.14
0,58.0,15,21.793209948914647,9838.120000000003
0,58.0,16,7.87412168684094,14751.079999999998
0,58.0,13,11.969784964906564,8508.859999999997
0,58.0,18,14.38796979123617,12030.58000000002
0,58.0,14,19.966444031009573,14660.400000000009
0,58.0,17,25.830182783392925,8864.459999999985
0,58.0,19,26.136629718194516,11288.759999999998
0,58.0,21,20.857010149915354,10837.900000000005
0,58.0,20,27.590564773832952,12018.80000000001
0,58.0,22,23.065874073339938,13661.560000000016
0,58.0,23,0.0,19794.06000000004
0,58.0,24,9.514129186045896,14184.099999999995
0,58.0,25,20.209563471389615,12326.839999999997
0,58.0,26,22.73484022642502,13383.459999999997
0,58.0,27,22.92123568420821,11441.919999999995
0,58.0,28,0.0,22693.44000000003
0,58.0,30,6.218975214773553,19577.54
0,58.0,31,23.383633671131342,16993.880000000012
0,58.0,29,0.0,21815.480000000018
0,58.0,33,17.919695333362952,16056.659999999993
0,58.0,32,20.19416523237375,17193.379999999997
0,58.0,34,0.0004947424642792359,15161.86
0,58.0,36,24.887601180102273,14248.859999999999
0,58.0,38,23.54861212460328,18900.059999999998
0,58.0,35,0.0021220602217866666,14550.86
0,58.0,37,17.575112442815612,20364.159999999996
0,58.0,42,6.427502375735587,18800.160000000003
0,58.0,43,17.600298214254455,14191.700000000004
0,58.0,41,2.9715936078345067,15110.2
0,58.0,39,23.775594320986425,18081.059999999998
0,58.0,44,21.93447528964856,18903.480000000003
0,58.0,45,5.994301648267784,21710.479999999996
0,58.0,40,16.111985981557517,19324.579999999994
0,58.0,46,15.999658043576583,15540.460000000003
0,58.0,47,13.573335079508068,16414.359999999993
0,58.0,48,11.468711095210162,18694.4
0,58.0,49,11.854277910781091,16818.559999999998
0,58.0,50,7.98798038410023,23015.439999999995
0,58.0,51,4.9216019760584455,21683.480000000003
0,58.0,52,3.671708059334196,22724.219999999994
0,58.0,53,2.0819518322590738,17476.019999999997
0,58.0,54,0.0,19315.0
0,58.0,56,0.0,18607.0
0,59.0,0,21.350331339121507,8255.680000000004
0,59.0,1,16.106219008386862,15111.78
0,59.0,3,0.2539509882169939,12425.14000000002
0,59.0,2,11.9565238235203,7004.659999999997
0,59.0,5,13.111775636072,12001.319999999992
0,59.0,4,21.464591105871538,9123.620000000008
0,59.0,6,18.401140118307715,8922.8
0,59.0,8,11.384556758904862,11585.46000000001
0,59.0,7,22.245849877432892,15185.580000000007
0,59.0,9,20.178284221433636,13799.180000000004
0,59.0,11,10.110388205226037,11365.16000000001
0,59.0,10,8.420147884470037,14317.180000000004
0,59.0,12,19.02114302648843,14267.399999999998
0,59.0,15,17.293209948914647,9838.120000000003
0,59.0,16,9.02757528058863,14659.14
0,59.0,13,11.788462762580712,8413.939999999999
0,59.0,18,10.542770073701456,12024.60000000002
0,59.0,14,19.47246118033549,14511.64000000001
0,59.0,17,23.587549294882614,8756.779999999984
0,59.0,19,26.896978375200913,11020.719999999998
0,59.0,21,20.874995175755235,10659.260000000006
0,59.0,20,26.75769139191081,11825.360000000011
0,59.0,22,21.9929211081819,13514.860000000015
0,59.0,23,0.0,19794.040000000045
0,59.0,24,9.195678830236714,14112.539999999994
0,59.0,25,20.171807835077548,12156.459999999995
0,59.0,26,22.85025698882078,13182.099999999997
0,59.0,27,23.114037135495444,11235.999999999996
0,59.0,28,0.0,22693.420000000035
0,59.0,30,6.2549165836039435,19525.160000000003
0,59.0,31,22.873336901854152,16817.98000000001
0,59.0,29,0.0,21815.46000000002
0,59.0,33,17.03126171249377,15939.359999999993
0,59.0,32,21.133290455226202,16979.839999999997
0,59.0,34,0.00017953660066130403,15161.84
0,59.0,36,24.895254430996783,14033.9
0,59.0,38,22.60887556304584,18743.5
0,59.0,35,0.0005696435454221511,14550.84
0,59.0,37,18.116523765846093,20194.199999999997
0,59.0,42,6.9606634427669105,18736.140000000007
0,59.0,43,17.984350142062194,14027.740000000005
0,59.0,41,0.3528433248349796,15110.2
0,59.0,39,25.85448019173928,17769.159999999996
0,59.0,44,21.99586847444547,18713.04
0,59.0,45,5.564097850809113,21668.499999999993
0,59.0,40,17.69068589564413,19129.219999999994
0,59.0,46,18.43849977879896,15312.340000000004
0,59.0,47,9.376013246788867,16414.359999999993
0,59.0,48,13.03540063614491,18552.28
0,59.0,49,13.79061172637157,16659.439999999995
0,59.0,50,9.676736031030307,22909.179999999993
0,59.0,51,6.492457449412904,21614.140000000007
0,59.0,52,5.694250737410039,22660.679999999993
0,59.0,53,3.7426003768108784,17436.68
0,59.0,54,0.897773118366528,19306.86
0,59.0,56,2.367630677111447,18582.559999999998
0,60.0,0,16.850331339121507,8255.680000000004
0,60.0,1,17.40657401218431,14927.340000000002
0,60.0,3,1.8054862753206093,12407.420000000018
0,60.0,2,7.4565238235203,7000.779999999998
0,60.0,5,14.924336692671952,11832.319999999992
0,60.0,4,20.88315798471,8966.34000000001
0,60.0,6,14.965502552492751,8895.04
0,60.0,8,12.283621292450107,11464.380000000008
0,60.0,7,22.064608777337682,15003.360000000006
0,60.0,9,19.70377634511103,13647.940000000002
0,60.0,11,12.594323325997676,11211.380000000012
0,60.0,10,10.854884569808467,14186.280000000002
0,60.0,12,19.315286420685027,14093.699999999997
0,60.0,15,13.223177698006262,9833.400000000001
0,60.0,16,4.550723519556936,14659.14
0,60.0,13,10.316839487072727,8355.68
0,60.0,18,6.0427700737014565,12024.60000000002
0,60.0,14,18.85148150884231,14372.080000000009
0,60.0,17,19.296148059961542,8750.459999999985
0,60.0,19,26.51320154522712,10803.96
0,60.0,21,20.771012251341364,10485.900000000005
0,60.0,20,26.34502395114518,11610.080000000013
0,60.0,22,22.756540447834258,13290.640000000014
0,60.0,23,0.0,19794.020000000048
0,60.0,24,9.18496467622142,14036.139999999992
0,60.0,25,19.599855483010092,12009.219999999994
0,60.0,26,23.085001757596782,12974.819999999998
0,60.0,27,23.33020010548235,11027.119999999995
0,60.0,28,0.0,22693.400000000038
0,60.0,30,5.415647555232743,19488.560000000005
0,60.0,31,23.668530650076814,16582.98000000001
0,60.0,29,0.0,21815.440000000024
0,60.0,33,16.842697791028233,15802.599999999995
0,60.0,32,20.968983374877247,16807.0
0,60.0,34,0.0,15161.82
0,60.0,36,24.48880074865424,13840.12
0,60.0,38,21.776270502250515,18588.379999999997
0,60.0,35,0.0002863748495002244,14550.82
0,60.0,37,17.828406436884713,20052.239999999998
0,60.0,42,6.6480361245914015,18684.500000000007
0,60.0,43,17.60107436405264,13889.560000000005
0,60.0,41,0.024255918634447975,15110.100000000002
0,60.0,39,24.730543554191893,17604.519999999997
0,60.0,44,21.39743891580978,18552.559999999998
0,60.0,45,6.529453136089497,21604.219999999994
0,60.0,40,19.6071950793732,18901.439999999995
0,60.0,46,19.493135875306816,15111.040000000005
0,60.0,47,4.876013246788867,16414.359999999993
0,60.0,48,14.505422991025258,18395.739999999998
0,60.0,49,15.658978112367912,16473.659999999996
0,60.0,50,11.042973627196627,22792.679999999993
0,60.0,51,8.478545007156209,21518.060000000005
0,60.0,52,8.231120395846665,22561.899999999994
0,60.0,53,5.287598502845503,17380.800000000003
0,60.0,54,2.7261552790906687,19278.559999999998
0,60.0,56,4.549045427097008,18531.879999999997
0,61.0,0,12.42226567297314,8255.680000000004
0,61.0,1,19.047040660966918,14714.480000000001
0,61.0,3,3.569401514199299,12369.66000000002
0,61.0,2,9.918323679981883,6864.019999999998
0,61.0,5,17.29285128873746,11620.859999999993
0,61.0,4,19.617037670281388,8843.58000000001
0,61.0,6,11.294166334389516,8883.14
0,61.0,8,14.690909076929666,11285.26000000001
0,61.0,7,21.877474245056483,14823.440000000008
0,61.0,9,17.698734840062507,13562.400000000001
0,61.0,11,14.762041822148014,11036.48000000001
0,61.0,10,12.54085390038864,14047.460000000003
0,61.0,12,19.327919386551283,13929.179999999997
0,61.0,15,8.723177698006262,9833.400000000001
0,61.0,16,6.25709256232601,14591.2
0,61.0,13,12.101393964419627,8220.080000000002
0,61.0,18,3.2281830516399896,12020.140000000021
0,61.0,14,20.06758323907182,14160.80000000001
0,61.0,17,15.257498599089844,8741.199999999986
0,61.0,19,27.169972705656463,10537.8
0,61.0,21,21.266588349297294,10286.020000000004
0,61.0,20,25.244598058605806,11440.500000000011
0,61.0,22,22.44560754288671,13110.460000000014
0,61.0,23,0.0,19794.00000000005
0,61.0,24,9.251765496303845,13957.939999999991
0,61.0,25,19.61707268244462,11841.819999999992
0,61.0,26,22.415087403864764,12807.779999999997
0,61.0,27,22.458587954980892,10869.039999999994
0,61.0,28,0.0,22693.38000000004
0,61.0,30,5.33296783764078,19445.020000000004
0,61.0,31,23.538339601469584,16386.140000000014
0,61.0,29,0.0,21815.420000000027
0,61.0,33,17.694871112955198,15627.739999999994
0,61.0,32,21.108368480313917,16621.879999999997
0,61.0,34,0.0,15161.8
0,61.0,36,24.550429072703764,13626.000000000002
0,61.0,38,21.70748706567461,18405.519999999997
0,61.0,35,0.0,14550.8
0,61.0,37,18.09293224073847,19890.939999999995
0,61.0,42,6.694874373741134,18628.280000000006
0,61.0,43,17.554901621297486,13740.400000000005
0,61.0,41,0.0007843257109590293,15110.080000000002
0,61.0,39,24.551139051177955,17400.539999999994
0,61.0,44,21.972540448480448,18342.119999999995
0,61.0,45,5.586270467324422,21567.579999999994
0,61.0,40,21.486708733648996,18651.799999999996
0,61.0,46,19.011893761862794,14964.080000000005
0,61.0,47,1.4944982822536608,16414.359999999993
0,61.0,48,16.176197182526806,18215.439999999995
0,61.0,49,17.808830495295116,16251.599999999995
0,61.0,50,13.60662310817279,22624.399999999994
0,61.0,51,10.457173464051447,21398.660000000003
0,61.0,52,9.96367500226479,22451.759999999995
0,61.0,53,7.298919978551566,17298.4
0,61.0,54,5.302783828860189,19216.799999999996
0,61.0,56,7.051046228199266,18447.899999999994
0,61.0,55,0.0,15743.0
0,61.0,57,0.0,20536.0
0,62.0,0,9.354667110704598,8224.680000000004
0,62.0,1,20.586749226514982,14486.840000000002
0,62.0,3,4.968417390756977,12318.18000000002
0,62.0,2,11.757518394120167,6717.419999999997
0,62.0,5,19.692062919870683,11377.499999999993
0,62.0,4,15.83723617634261,8824.88000000001
0,62.0,6,9.02372705702146,8847.419999999998
0,62.0,8,16.203344031381995,11108.66000000001
0,62.0,7,21.68994500555561,14644.780000000008
0,62.0,9,14.293954802151825,13535.600000000002
0,62.0,11,16.288616511181456,10858.560000000012
0,62.0,10,14.8125263020985,13869.680000000004
0,62.0,12,17.617120428365862,13834.259999999998
0,62.0,15,10.755286511483941,9709.66
0,62.0,16,4.001226822198367,14577.8
0,62.0,13,13.03211080698373,8090.760000000002
0,62.0,18,0.0343318410299855,12020.140000000021
0,62.0,14,19.05799922948868,14032.860000000011
0,62.0,17,10.877664027543707,8741.199999999986
0,62.0,19,26.816212382052825,10315.779999999999
0,62.0,21,20.850440801569842,10123.260000000006
0,62.0,20,23.07570541580422,11331.94000000001
0,62.0,22,21.874881851405217,12945.100000000013
0,62.0,23,0.0,19793.980000000054
0,62.0,24,9.674679488708783,13870.37999999999
0,62.0,25,19.841607223417288,11665.559999999994
0,62.0,26,22.721275804490013,12597.539999999995
0,62.0,27,22.805750841247487,10660.179999999993
0,62.0,28,0.0,22693.360000000044
0,62.0,30,5.830874022791858,19391.800000000003
0,62.0,31,22.675312124298312,16225.980000000014
0,62.0,29,0.0,21815.40000000003
0,62.0,33,16.719513015769817,15515.359999999993
0,62.0,32,20.716315772795465,16459.339999999997
0,62.0,34,0.0,15161.779999999999
0,62.0,36,24.41320755179745,13421.480000000001
0,62.0,38,22.53261491144436,18181.359999999993
0,62.0,35,0.0,14550.779999999999
0,62.0,37,18.3950840343525,19725.619999999995
0,62.0,42,7.204328325564659,18562.280000000006
0,62.0,43,17.94079365606189,13576.800000000007
0,62.0,41,0.00017084117911154382,15110.060000000001
0,62.0,39,24.882005562111218,17172.019999999997
0,62.0,44,22.270192361194802,18137.639999999992
0,62.0,45,6.347423921564833,21507.039999999994
0,62.0,40,23.957934527844195,18349.579999999994
0,62.0,46,19.064475012833046,14800.560000000005
0,62.0,47,0.8428312353395259,16408.659999999996
0,62.0,48,17.801794615318062,18017.479999999996
0,62.0,49,19.391077026166023,16024.139999999996
